fname,codec,effort,quality,outname,size,enc_time,perf,dssim
munhell,libavif,5,10,munhell.s5.q10,20278,0.4028756618499756,0.39036113345204676,93.1083792
munhell,webp,5,10,munhell.q98.5,18440,0.030426025390625,5.168831550651956,93.13102858
munhell,libavif,6,10,munhell.s6.q10,21590,0.25327301025390625,0.6209386457812454,92.97942779
munhell,libavif,7,10,munhell.s7.q10,24575,0.14663362503051758,1.072516620708718,93.11422707
munhell,webp,7,10,munhell.q98.5,18440,0.030426025390625,5.168831550651956,93.13102858
munhell,libavif,8,10,munhell.s8.q10,24873,0.03997373580932617,3.9342582527227394,93.17572778
munhell,libavif,5,12,munhell.s5.q12,19584,0.40245890617370605,0.3907653615997299,92.93644682
munhell,webp,5,12,munhell.q95,16442,0.03225874900817871,4.8751735524563395,92.92338097
munhell,libavif,6,12,munhell.s6.q12,20789,0.2564108371734619,0.6133399107995147,92.79115861
munhell,libavif,7,12,munhell.s7.q12,23569,0.14818572998046875,1.0612830265149564,92.83892923
munhell,webp,7,12,munhell.q94.5,16014,0.031086444854736328,5.059021729081342,92.79674983
munhell,libavif,8,12,munhell.s8.q12,23930,0.03869462013244629,4.06431176896677,92.9149471
munhell,libavif,5,14,munhell.s5.q14,19006,0.38263583183288574,0.41100959951049637,93.02536439
munhell,webp,5,14,munhell.q97,17404,0.032121896743774414,4.895943762426797,93.00153389
munhell,libavif,6,14,munhell.s6.q14,20314,0.238267183303833,0.6600447355750901,92.77938545
munhell,libavif,7,14,munhell.s7.q14,22858,0.14889168739318848,1.0562510423076492,92.62885757
munhell,webp,7,14,munhell.q94,15996,0.030583858489990234,5.142156933909166,92.66386292
munhell,libavif,8,14,munhell.s8.q14,23277,0.04195070266723633,3.7488525817429554,92.72307974
munhell,libavif,5,16,munhell.s5.q16,18464,0.3674910068511963,0.4279478873443024,92.8291103
munhell,webp,5,16,munhell.q94.5,16014,0.031086444854736328,5.059021729081342,92.79674983
munhell,libavif,6,16,munhell.s6.q16,19849,0.2400979995727539,0.6550117047199526,92.79619636
munhell,libavif,7,16,munhell.s7.q16,21922,0.15164422988891602,1.0370786947528623,92.33676197
munhell,webp,7,16,munhell.q93,15334,0.03252983093261719,4.834547106185869,92.3246515
munhell,libavif,8,16,munhell.s8.q16,22477,0.03947019577026367,3.9844494543521596,92.77564283
munhell,libavif,5,18,munhell.s5.q18,18049,0.38545894622802734,0.4079993512641551,92.55182451
munhell,webp,5,18,munhell.q93.5,15536,0.031023263931274414,5.069324760553638,92.52968345
munhell,libavif,6,18,munhell.s6.q18,19410,0.24419093132019043,0.6440329259966939,92.34045503
munhell,libavif,7,18,munhell.s7.q18,21219,0.15072250366210938,1.0434208308572297,91.88280278
munhell,webp,7,18,munhell.q90.5,14264,0.029963970184326172,5.248536793774567,91.797512
munhell,libavif,8,18,munhell.s8.q18,22099,0.03916525840759277,4.015472038083411,92.51811719
munhell,libavif,5,20,munhell.s5.q20,17636,0.389296293258667,0.4039776456219796,92.3816122
munhell,webp,5,20,munhell.q93,15334,0.03252983093261719,4.834547106185869,92.3246515
munhell,libavif,6,20,munhell.s6.q20,18900,0.24178552627563477,0.6504400921861473,92.04034445
munhell,libavif,7,20,munhell.s7.q20,20618,0.15487337112426758,1.0154553933859412,91.65969571
munhell,webp,7,20,munhell.q90,14170,0.03098154067993164,5.076151687377834,91.59842699
munhell,libavif,8,20,munhell.s8.q20,21550,0.03979682922363281,3.951746987586868,92.36662161
munhell,libavif,5,22,munhell.s5.q22,17253,0.37710142135620117,0.4170416527055444,92.0347667
munhell,webp,5,22,munhell.q91.5,14762,0.028261423110961914,5.564723311438622,92.01575986
munhell,libavif,6,22,munhell.s6.q22,18535,0.22376465797424316,0.7028232314421275,91.81482382
munhell,libavif,7,22,munhell.s7.q22,20000,0.15612244606018066,1.007331129947696,91.16254902
munhell,webp,7,22,munhell.q88,13418,0.031984567642211914,4.916965011352709,91.11527052
munhell,libavif,8,22,munhell.s8.q22,21059,0.04072237014770508,3.8619314010842962,92.09987984
munhell,libavif,5,24,munhell.s5.q24,17008,0.39426279067993164,0.3988887709357074,91.72294597
munhell,webp,5,24,munhell.q90.5,14264,0.029963970184326172,5.248536793774567,91.797512
munhell,libavif,6,24,munhell.s6.q24,18199,0.258742094039917,0.6078137404876143,91.53022584
munhell,libavif,7,24,munhell.s7.q24,19639,0.1587831974029541,0.9904511470498585,90.96179834
munhell,webp,7,24,munhell.q87,13300,0.03347015380859375,4.698723552313655,90.92448756
munhell,libavif,8,24,munhell.s8.q24,20688,0.04517102241516113,3.481590444302521,91.83074553
munhell,libavif,5,26,munhell.s5.q26,16436,0.40419530868530273,0.38908665345852517,90.93650174
munhell,webp,5,26,munhell.q87,13300,0.03347015380859375,4.698723552313655,90.92448756
munhell,libavif,6,26,munhell.s6.q26,17650,0.24678421020507812,0.6372652442768151,90.80644304
munhell,libavif,7,26,munhell.s7.q26,19169,0.15974903106689453,0.9844629350781151,90.28550031
munhell,webp,7,26,munhell.q85,12788,0.03134775161743164,5.016851030315936,90.28590694
munhell,libavif,8,26,munhell.s8.q26,20268,0.042696237564086914,3.6833924713844572,91.37561466
munhell,libavif,5,28,munhell.s5.q28,16118,0.37224507331848145,0.4224824215885517,90.6258914
munhell,webp,5,28,munhell.q86,13064,0.02812647819519043,5.591421681328462,90.57123252
munhell,libavif,6,28,munhell.s6.q28,17173,0.23266816139221191,0.6759283223753716,90.21897751
munhell,libavif,7,28,munhell.s7.q28,18482,0.138228178024292,1.1377347386606091,89.23836442
munhell,webp,7,28,munhell.q82.5,12398,0.032377004623413086,4.857367190980788,89.20922717
munhell,libavif,8,28,munhell.s8.q28,19875,0.041796207427978516,3.762709816937241,91.25121145
munhell,libavif,5,30,munhell.s5.q30,15650,0.4079921245574951,0.38546577380769415,89.46591742
munhell,webp,5,30,munhell.q83.5,12580,0.030936479568481445,5.08354545163652,89.53801732
munhell,libavif,6,30,munhell.s6.q30,16930,0.255098819732666,0.6164944242580578,89.39167391
munhell,libavif,7,30,munhell.s7.q30,17937,0.1518561840057373,1.0356311863734062,88.27750516
munhell,webp,7,30,munhell.q77,11578,0.030942201614379883,5.082605367257149,88.21594674
munhell,libavif,8,30,munhell.s8.q30,19501,0.038857460021972656,4.047279464768684,90.91013021
munhell,libavif,5,32,munhell.s5.q32,15161,0.4172959327697754,0.3768716338933625,88.23768439
munhell,webp,5,32,munhell.q77,11578,0.030942201614379883,5.082605367257149,88.21594674
